legacy_club_key,name,city,region,country,contact_member_id,external_url,description,created,last_updated
1240323964,X-PRO,Caracas,Distrito Capital,Venezuela,79538,http://www.facebook.com/home.php?#/group.php?gid=71614300900,"Estamos promoviendo el deporte en Venezuela y queremos que el Footbag Net sea del alcance y disfrute de todos. Apóyanos e intégrate al movimiento que cada vez genera mas comentarios positivos. Haciendo deporte, hacemos sociedad, hacemos conciencia, hacemos Footbag Net.",Tue Apr 21 07:26:45 2009,Wed Oct 30 10:15:50 2013
1241418045,Nelson Footbag Club,Nelson,British Columbia,Canada,,,Sick to the power of rad! NFC for the win!,Mon May 04 06:21:02 2009,Mon May 04 19:28:14 2009
1242023526,P. Hackers Illegal Footbag Society,Blagoevgrad,none,Bulgaria,,,BrainFREE Zone,Mon May 11 06:35:46 2009,Mon Jun 15 12:55:21 2009
1242438985,Radical Surf Dogs,Cedaredge,CO,USA,,,"If you live in the Delta/Cedaredge area, lets play!",Sat May 16 01:57:16 2009,Sat May 16 02:02:53 2009
1242615725,Omaha Footbag Club,Omaha,NE,USA,,,,Mon May 18 03:02:14 2009,Mon May 18 03:02:14 2009
1242962147,Halifax Footbag Club,Halifax,Nova Scotia,Canada,,,"Hey and welcome to the halifax footbag club, a place for those of us in the area to come together and kick the bag around abit learn from each other and mabey even play a game or two.everybody is welcome any experince is more then enough to start.  and we are always going to be happy to see a new face.",Fri May 22 03:20:04 2009,Fri May 22 03:30:06 2009
1243385700,Pittsburgh Footbag Club,Pittsburgh,Pennsylvania,USA,79942,,Open to all footbag/hacky sack players in Pittsburgh,Tue May 26 17:56:09 2009,Tue May 26 17:57:52 2009
1243809641,Bustin' it Up,ALGONAC,MI,USA,,,I AM LOOKING FOR OTHER PLAYERS TO KICK WITH. I ENJOY BUSTIN IT UP WITH OTHERS RATHER THAN BY MYSELF.,Sun May 31 22:43:27 2009,Thu Oct 22 15:57:46 2009
1244574344,Groton Footbag Club,Groton,CT,USA,,,Welcome to Grotons very first Footbag club. The reason for me creating this club is because ive noticed at my school a growing population of kids are starting to find footbag a both fun and competative sport. This Club is for anybody whos has interest in footbag or whants to improve their skills. Please Join!!!,Tue Jun 09 19:06:15 2009,Tue Jun 09 19:20:08 2009
1245621402,Madison Footbag Club,Madison,WI,USA,,,"Hello everyone. I'm glad that you found your way here. I am here to help grow a club in Madison, WI. Please, feel free to call me up and get together to hack. All ages and skills welcome!",Sun Jun 21 21:56:50 2009,Sun Jun 21 21:59:48 2009
1246472708,DLO,London,ON,Canada,80045,,One of Canadas most consistent clubs. Also a nearby BAP member who is known to make an appearance from time to time. 2+ hours from Toronto and the FAT scene.,Wed Jul  1 11:27:45 2009,Mon Jan 27 06:28:03 2025
1246559727,SW Missouri Footbag Club,Joplin,Missouri,USA,44251,,"Contact Todd Calhoon if you wanna get together and kick in the Joplin, MO area.",Thu Jul  2 11:36:34 2009,Fri Jul 17 12:53:44 2009
1247230700,Inkognito Footbag Club,North Kingstown,RI,USA,,,"Come join a circle.  We play mainly on the weekends casual hanging out.  Located at Inkognito Tattoo Studio, I have a big yard and we're going to try to set up for footbag net.",Fri Jul 10 12:58:56 2009,Fri Jul 10 13:02:30 2009
1247778607,The Pittsburgh Prodigies,Pittsburgh,PA,USA,,,"I am just now taking steps to enter deeper into the world of Footbag.
My focus is to bring together all those who are both talented, and passionate about this way of life. I would like to build my skills, as well as others through whatever means necessary. So please if you are interested contact me at. Until then...",Thu Jul 16 21:11:09 2009,Thu Jul 16 21:16:07 2009
1248267603,Putian Footbag Club,Putian,none,Argentina,,,"Different colors
Men Tshirt: M, L, XL, XXL, XXXL, XXXXL
Women Tshirt: S, M, L, XL
Condition: New With Tags 

It only costs $16 to own different brands of T-shirt, such as bape, Armani, Addidas, D&G, Polo, A&F, BBC, Diesel, Gucci and so on.
See more detail, pls visit our website: http://www.cootrade.com. 
When you order, pls let me know the size and the detailed address.

We are a larger wholesaler in China. We supply world brands of shoes, hoodies, swimsuit, jeans, T-shirt, underwear, bag, hat, Rolex watch, glasses, belt, jewelry and slipper, such as Nike, Air Jordan, Dunk, Rift, James, KOB, Adidas, Timberland, Prada, Puma, Bape, Gucci, D&G, Lacoste, Icecream, Polo, A&F, LV, Chanel, Chloe, Dior, Juicy bags, NL&NBA and so on.

Payment: Western union OR Moneygram.

Shipment: After receipt of the payment, we will ship the items by EMS within 24 hours and send the tracking number to you. You will receive the items within 4-7days.

Customer Service: 
If you have any question, pls feel free contact with us and the reply will reach you within 24 hours.

Best regards,
Vivian
Cootrade online Service
Website: http://www.cootrade.com
E-mail: 
Tel:",Wed Jul 22 13:01:45 2009,Wed Jul 22 13:04:19 2009
1248836922,Noth Carolina Footbag Association,Morrisville,North Carolina,USA,32530,,"If you have any interest in footbag (hacky sack) then feel free to come out and kick with us. This is a new club, so still working on meeting places and times.

All are welcome whether you have never kicked a bag before, or if you already know some freestyle. If you have any interest or questions feel free to contact any of the club members.",Tue Jul 28 20:13:14 2009,Tue Jul 28 20:18:45 2009
1248906214,Madrid Footbag Club,Madrid,,Spain,78940,http://www.footbag.es,Madrid is in these moments the capital of the footbag in Spain. We are about 10 footbagers playing each week.,Wed Jul 29 15:23:45 2009,Wed Jul 29 15:46:39 2009
1249194111,México Footbag Club,Mexico City,Distrito Federal,Mexico,78662,,,Sat Aug  1 23:23:14 2009,Sat Aug  1 23:23:14 2009
1249380339,Follow The Shreder,Plovdiv,none,Bulgaria,,,Follow The Shreder,Tue Aug 04 10:06:07 2009,Tue Aug 04 10:08:06 2009
1251480012,Blackwolf Footbag Club,Norwich,NY,USA,,,"Our first meeting was a sucess, 7 people showed up and even though we had to cut it shorter than I would have liked we still got a good session in.",Fri Aug 28 17:21:29 2009,Sat Jun 12 18:27:02 2010
1251723037,LaZy K: Lake Zorinsky Kickin' Club,Omaha,Nebraska,USA,20503,,"Come on out Sundays around 1 pm weather permitting for freestyle footbag, circle BS and net/takraw.  Players of all level welcome.  Sometimes we go disc golfing after the kicking winds down. We are trying to get a new night going so if you got time to kick call me and lets make it happen.

Really nice playground for the kids to have fun at too! Beautiful walking/biking trail for those that might come with you but are not into kicking.",Mon Aug 31 05:54:33 2009,Thu Jun 21 17:24:20 2012
1252023379,crow river kickers,rogers,MN,USA,,,,Fri Sep 04 00:16:43 2009,Fri Sep 04 00:17:38 2009
1252440015,Toledo Area Footbag,Toledo,Ohio,USA,80223,http://www.facebook.com/group.php?gid=148231159059&ref=mf,"Toledo Area Footbag:
Footbag in Toledo and the surrounding areas",Tue Sep  8 13:01:02 2009,Thu Nov 12 13:34:41 2009
1252825944,Miami Footbag Club,Miami,FL,USA,,http://www.facebook.com/,This is an organized community for those of whom enjoy in any way the game of hacky sack/footbag. Check it out!,Sun Sep 13 07:12:36 2009,Sun Sep 13 07:15:47 2009
1253827473,Harford Footbag Crew,Churchville,MD,USA,,,"Hey guys!!
 Our footbag club isn't that big, nor is it too well-known. The only place that knows about it is the place in which we're located: Harford Community College. But we, the members of HSX (Hacky Sack Xtreme), always go around and hack in different places, not just one location. We're only about 5 members big, but we do welcome other players to help people on campus out to increase their skills. But we mostly just do what we do best... footbag!!!:]
 The special thing about me is that I'm the only girl in Harford County, that I know of at least, that footbags. If you ever are in the area and interested in playing with us or something, feel free to email me at my personal email address: 
(I check it a little more often than this one).

Thanks, and catch you on the flip side,
 Jesska",Thu Sep 24 21:26:10 2009,Wed May 05 22:34:49 2010
1254334426,Orono Footbag Club,Orono,ME,USA,,,"John MacCormack, John Kastelein, Adam Sitarski (the dragon slayer).",Wed Sep 30 18:13:53 2009,Wed Sep 30 18:15:15 2009
1254792618,North Port Footbag Club,North Port,FL,USA,,,"Looking to find some people to jam out with, in the sarasota county or port charlotte county florida. Hope to hear from someone soon. Just e-mail me and we can set a place and time.",Tue Oct 06 01:31:56 2009,Sat Oct 17 05:06:23 2009
1255455078,UNEV Footbag Club,Santo Domingo,none,Dominican Republic,,,"Somos los organizadores oficial del festival Footbag en Republica Dominicana, si desea participar en este festival escribe a: Sergio Miguel Guzman, Email,",Tue Oct 13 17:31:41 2009,Tue Oct 13 17:47:25 2009
1256071782,Fort Myers Footbag Club,Fort Myers,FL,USA,,,Hi my name is Matt. Im 23 and just looking for some people who are into footbag like me. I consider myself an advanced player and am looking for members of any skill level.,Tue Oct 20 20:50:49 2009,Tue Oct 20 20:53:57 2009
1256146868,Rensselaer Hacky Sack Club,Rensselaer,NY,USA,,,"Hang Loose Bro!!!!

                            ***RULES***
***Keep the footbag in the air without using your hands or arms. 

***When starting off a game, always throw the footbag to someone else in the circle - never serve to yourself. 

***No apologizing if you are the one who lets the footbag hit the floor. This will happen often and footbag is about encouraging new styles, not making people too nervous to play! 

***Don't be afraid to try new tricks! A basic trick from someone who is learning the ropes is applauded just as much as an advanced trick from an experienced player. 
And last but not least, the game is all about having fun - advance your skills and show off your latest moves with a smile on your face.",Wed Oct 21 17:41:23 2009,Mon Nov 23 15:21:12 2009
1256393558,Liberty Park,Salt Lake City,Utah,USA,69445,,There is normally a kicking circle by the drums on Sundays.,Sat Oct 24 07:13:19 2009,Thu Jul  7 21:58:20 2016
1256856154,Footbag Ostrava,Ostrava,,Czech Republic,80391,http://www.hakistoka.mypage.cz,,Thu Oct 29 15:43:22 2009,Thu Oct 29 15:43:59 2009
1256954481,Columbia Footbag Club,Columbia,TN,USA,,,"I just like to kick, so e-mail me if your from around Columbia and want to play",Sat Oct 31 02:01:40 2009,Sat Oct 31 02:03:45 2009
1257180354,Toronto Footbag Club,Scarborough,Ontario,Canada,,,"Welcome to footbag club and have fun, get a kick of kicking the footbags.",Mon Nov 02 16:46:51 2009,Mon Nov 02 16:48:38 2009
1257915147,Cali Footbag Club,Cali,none,Colombia,,,vamos con duro pal sura!,Wed Nov 11 04:52:36 2009,Wed Nov 11 05:21:15 2009
1258057063,Hamburg Footkings e.V.,Hamburg,,Germany,68780,http://hamburg-footbag.de/,,Thu Nov 12 12:18:06 2009,Thu Jan 30 08:54:13 2014
1258381553,Medicine Hat Footbag Club,Medicine Hat,Alberta,Canada,,,Hi i'm a new to this sport and am looking for a roup of people to just make a circle with or something so everybody can learn if your in the Medicine Hat area please join.,Mon Nov 16 14:26:35 2009,Mon Nov 16 14:28:08 2009
1261141376,Freiburg Footbag Fanatics,Freiburg,,Germany,78490,,"Hai to all Footbag Lovers!
join us shredding, spiking & chilling. Best regards
Tim & some Fanatics",Fri Dec 18 05:04:23 2009,Mon Aug 25 12:34:55 2014
1262499783,Hacky Sack Fiends,Watsonville,CA,USA,,,,Sun Jan 03 06:25:05 2010,Sun Jan 03 06:25:05 2010
1262745702,Bogotá Footbag Club,Bogotá,none,Colombia,,,,Wed Jan 06 02:41:47 2010,Wed Jan 06 02:42:16 2010
1263805754,Teton Shredding Academy,Jackson,WY,USA,,,Teton Shredding Academy is a new club in Jackson Hole trying to inspire residents and visitors to kick it in the Teton's!  Please feel free to contact via email if you are interested in jamming.  We will have regular sessions in the upcoming weeks and I will try to make sure that this page stays updated.,Mon Jan 18 09:11:25 2010,Mon Jan 18 09:16:32 2010
1263935391,Arica Footbag Club,Arica,,Chile,80581,http://Bienvenidos,"Hola amigos, bienvenidos a club footbag de Arica ""Ciudad libre del resto del mundo"".......",Tue Jan 19 13:11:09 2010,Mon Aug 20 14:54:54 2018
1264550537,Yorktown Footbag Club,Yorktown,IN,USA,,,if u love to have fun then u should join. give me a call at thats my cell let me know if u need anything.,Wed Jan 27 00:03:06 2010,Wed Jan 27 00:07:38 2010
1265000042,Kansas City Footbag Club,Kansas City,KS,USA,,,JOIN!,Mon Feb 01 04:54:20 2010,Wed Feb 03 23:13:23 2010
1265230196,Newton Footbag Club,Newton,KS,USA,,,,Wed Feb 03 20:50:09 2010,Wed Feb 03 20:50:09 2010
1265268249,Regina Footbag Club,Regina,Saskatchewan,Canada,,,Contact Brian for information.,Thu Feb 04 07:24:21 2010,Thu Feb 04 07:24:46 2010
1265475888,Brookhaven Footbag Club,Atlanta,GA,USA,,http://atlanta.sportsvite.com/teams/BFC,"Hi. I want to start a casual footbag club in Atlanta. If you would like to play footbag and you live in or near Atlanta, please join the club!!!",Sat Feb 06 17:05:53 2010,Sat Feb 06 17:09:59 2010
1266181324,punk house hakie club,Madison,Indiana,USA,71347,,contact jacob about hacking,Sun Feb 14 13:03:03 2010,Sun Feb 14 13:03:45 2010
1266718845,Newport News Hackers,Newport News,VA,USA,,,"Hi there! been playin hack for yrs now... ALWAYS looking for decent ppl to play with. and it's a difficult task. no one seems to play outside of high school which pretty much sux cause it's hard to get a circle together with just 1 other person. if ANYONE lives in the area of VIRGINIA and feels like entertaining themselves with a couple of fellow hackers, hit me up...(you should already know the area code). Later...",Sun Feb 21 02:21:31 2010,Sun Feb 21 02:29:29 2010
1267101982,The H-Town 4 Horsemen,Hamilton,AL,USA,,,"Welcome to the Horsemen, if you are dedicated at improving your footbag skills through practice and hard work then please feel free to join our squad.",Thu Feb 25 12:48:04 2010,Thu Feb 25 12:53:21 2010
1267488709,St. Paul Footbag Club,St. Paul,MN,USA,,,"Hey, if you live in St.Paul, you can join my group so we can play, but anyone can join if they want too. Anyone, any style is welcome.",Tue Mar 02 00:12:05 2010,Tue Mar 02 00:17:08 2010
1267670553,inferno footbag of BX,Bronx,New York,USA,,,welcome to the inferno footbaggers. currently the group is filled with ametuars so if you are new to this sport then will fit right in,Thu Mar 04 02:51:15 2010,Thu Mar 04 03:04:15 2010
1268191438,Eugene Freestyle Footbag Club,Eugene,OR,USA,,,Come hack with some down to earth eugeneans at the saturday footbag circle(s)! Fun for varying skill levels!:),Wed Mar 10 03:25:20 2010,Wed Mar 10 03:36:49 2010
1268543453,Avon Footbag (and Yo-Yo) Association,Avon,OH,USA,,http://www.facebook.com/group.php?gid=413983941280,"Yep, yo-yo's and hacky sacks. Gotta love it.",Sun Mar 14 05:11:54 2010,Sun Mar 14 05:36:23 2010
1268839960,Chaparral Footbag Organization,Las Vegas,NV,USA,,http://www.leaguelineup.com/welcome.asp?url=chapfootbagorg,"Welcome all Chaparral High School students and players. This is your site to be able to chat with and branch out with other members of CFO. Also, you can use this site to contact other Footbag enthusiasts in Vegas and all over the world.

-Coach Roberts
Chaparral:
Women's Head Golf Coach,
Women's Head Soccer Coach,
Men's Head JV Baseball Coach,
Administrator of Chaparral Footbag Organization",Wed Mar 17 15:33:41 2010,Thu May 20 16:51:00 2010
1268878910,High Desert Shredderz,Hermiston,Oregon,USA,79443,,,Wed Mar 17 19:35:32 2010,Mon Jun 22 21:43:28 2015
1269639320,Venture Academy Footbag Club,Stockton,California,USA,80711,,"A large number of amazingly skilled freestyle kickers. Details on the way....      

The club now has Tier 2 status. This means the club is sanctioned to advertise and hold organized events through IFPA.",Fri Mar 26 14:36:12 2010,Tue Nov 29 20:40:12 2011
1270614466,Calgary Footbag Club,Calgary,Alberta,Canada,66832,,"hello :)

if you would like to play or learn freestyle footbag please contact me if you dont know me you can check out my videos on youtube: Jon Haber on Youtube",Tue Apr  6 21:27:56 2010,Tue Apr  6 21:30:17 2010
