region,fiber,launch,landing,landing_grade,landing_lat,dex1,dex2,atlas_coord,pair_kind,swap_partner,symbolic_formula,add,grammar_status,representation,name,notes
2-DEX,toe:head,toe,head,1,midline,O.OUT.O,O.OUT.S,toe:head/O.OUT.O|O.OUT.S,off-diagonal(ordered-pair),toe:head/O.OUT.S|O.OUT.O,TOE > OP OUT [DEX] > OP OUT [DEX] > HEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:head,toe,head,1,midline,O.OUT.O,O.OUT.O,toe:head/O.OUT.O|O.OUT.O,diagonal(repeated-dex),toe:head/O.OUT.O|O.OUT.O,TOE > OP OUT [DEX] > OP OUT [DEX] > HEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,S.IN.S,toe:forehead/S.IN.S|S.IN.S,diagonal(repeated-dex),toe:forehead/S.IN.S|S.IN.S,TOE > SAME IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,S.IN.O,toe:forehead/S.IN.S|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|S.IN.S,TOE > SAME IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,S.OUT.S,toe:forehead/S.IN.S|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|S.IN.S,TOE > SAME IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,S.OUT.O,toe:forehead/S.IN.S|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|S.IN.S,TOE > SAME IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,O.IN.S,toe:forehead/S.IN.S|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|S.IN.S,TOE > SAME IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,O.IN.O,toe:forehead/S.IN.S|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|S.IN.S,TOE > SAME IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,O.OUT.S,toe:forehead/S.IN.S|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|S.IN.S,TOE > SAME IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.S,O.OUT.O,toe:forehead/S.IN.S|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|S.IN.S,TOE > SAME IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,S.IN.S,toe:forehead/S.IN.O|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|S.IN.O,TOE > SAME IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,S.IN.O,toe:forehead/S.IN.O|S.IN.O,diagonal(repeated-dex),toe:forehead/S.IN.O|S.IN.O,TOE > SAME IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,S.OUT.S,toe:forehead/S.IN.O|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|S.IN.O,TOE > SAME IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,S.OUT.O,toe:forehead/S.IN.O|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|S.IN.O,TOE > SAME IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,O.IN.S,toe:forehead/S.IN.O|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|S.IN.O,TOE > SAME IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,O.IN.O,toe:forehead/S.IN.O|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|S.IN.O,TOE > SAME IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,O.OUT.S,toe:forehead/S.IN.O|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|S.IN.O,TOE > SAME IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.IN.O,O.OUT.O,toe:forehead/S.IN.O|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|S.IN.O,TOE > SAME IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,S.IN.S,toe:forehead/S.OUT.S|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|S.OUT.S,TOE > SAME OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,S.IN.O,toe:forehead/S.OUT.S|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|S.OUT.S,TOE > SAME OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,S.OUT.S,toe:forehead/S.OUT.S|S.OUT.S,diagonal(repeated-dex),toe:forehead/S.OUT.S|S.OUT.S,TOE > SAME OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,S.OUT.O,toe:forehead/S.OUT.S|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|S.OUT.S,TOE > SAME OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,O.IN.S,toe:forehead/S.OUT.S|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|S.OUT.S,TOE > SAME OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,O.IN.O,toe:forehead/S.OUT.S|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|S.OUT.S,TOE > SAME OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,O.OUT.S,toe:forehead/S.OUT.S|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|S.OUT.S,TOE > SAME OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.S,O.OUT.O,toe:forehead/S.OUT.S|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|S.OUT.S,TOE > SAME OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,S.IN.S,toe:forehead/S.OUT.O|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|S.OUT.O,TOE > SAME OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,S.IN.O,toe:forehead/S.OUT.O|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|S.OUT.O,TOE > SAME OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,S.OUT.S,toe:forehead/S.OUT.O|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|S.OUT.O,TOE > SAME OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,S.OUT.O,toe:forehead/S.OUT.O|S.OUT.O,diagonal(repeated-dex),toe:forehead/S.OUT.O|S.OUT.O,TOE > SAME OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,O.IN.S,toe:forehead/S.OUT.O|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|S.OUT.O,TOE > SAME OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,O.IN.O,toe:forehead/S.OUT.O|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|S.OUT.O,TOE > SAME OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,O.OUT.S,toe:forehead/S.OUT.O|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|S.OUT.O,TOE > SAME OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,S.OUT.O,O.OUT.O,toe:forehead/S.OUT.O|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|S.OUT.O,TOE > SAME OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,S.IN.S,toe:forehead/O.IN.S|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|O.IN.S,TOE > OP IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,S.IN.O,toe:forehead/O.IN.S|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|O.IN.S,TOE > OP IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,S.OUT.S,toe:forehead/O.IN.S|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|O.IN.S,TOE > OP IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,S.OUT.O,toe:forehead/O.IN.S|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|O.IN.S,TOE > OP IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,O.IN.S,toe:forehead/O.IN.S|O.IN.S,diagonal(repeated-dex),toe:forehead/O.IN.S|O.IN.S,TOE > OP IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,O.IN.O,toe:forehead/O.IN.S|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|O.IN.S,TOE > OP IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,O.OUT.S,toe:forehead/O.IN.S|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|O.IN.S,TOE > OP IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.S,O.OUT.O,toe:forehead/O.IN.S|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|O.IN.S,TOE > OP IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,S.IN.S,toe:forehead/O.IN.O|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|O.IN.O,TOE > OP IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,S.IN.O,toe:forehead/O.IN.O|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|O.IN.O,TOE > OP IN [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,S.OUT.S,toe:forehead/O.IN.O|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|O.IN.O,TOE > OP IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,S.OUT.O,toe:forehead/O.IN.O|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|O.IN.O,TOE > OP IN [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,O.IN.S,toe:forehead/O.IN.O|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|O.IN.O,TOE > OP IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,O.IN.O,toe:forehead/O.IN.O|O.IN.O,diagonal(repeated-dex),toe:forehead/O.IN.O|O.IN.O,TOE > OP IN [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,O.OUT.S,toe:forehead/O.IN.O|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|O.IN.O,TOE > OP IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.IN.O,O.OUT.O,toe:forehead/O.IN.O|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|O.IN.O,TOE > OP IN [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,S.IN.S,toe:forehead/O.OUT.S|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|O.OUT.S,TOE > OP OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,S.IN.O,toe:forehead/O.OUT.S|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|O.OUT.S,TOE > OP OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,S.OUT.S,toe:forehead/O.OUT.S|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|O.OUT.S,TOE > OP OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,S.OUT.O,toe:forehead/O.OUT.S|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|O.OUT.S,TOE > OP OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,O.IN.S,toe:forehead/O.OUT.S|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|O.OUT.S,TOE > OP OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,O.IN.O,toe:forehead/O.OUT.S|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|O.OUT.S,TOE > OP OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,O.OUT.S,toe:forehead/O.OUT.S|O.OUT.S,diagonal(repeated-dex),toe:forehead/O.OUT.S|O.OUT.S,TOE > OP OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.S,O.OUT.O,toe:forehead/O.OUT.S|O.OUT.O,off-diagonal(ordered-pair),toe:forehead/O.OUT.O|O.OUT.S,TOE > OP OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,S.IN.S,toe:forehead/O.OUT.O|S.IN.S,off-diagonal(ordered-pair),toe:forehead/S.IN.S|O.OUT.O,TOE > OP OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,S.IN.O,toe:forehead/O.OUT.O|S.IN.O,off-diagonal(ordered-pair),toe:forehead/S.IN.O|O.OUT.O,TOE > OP OUT [DEX] > SAME IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,S.OUT.S,toe:forehead/O.OUT.O|S.OUT.S,off-diagonal(ordered-pair),toe:forehead/S.OUT.S|O.OUT.O,TOE > OP OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,S.OUT.O,toe:forehead/O.OUT.O|S.OUT.O,off-diagonal(ordered-pair),toe:forehead/S.OUT.O|O.OUT.O,TOE > OP OUT [DEX] > SAME OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,O.IN.S,toe:forehead/O.OUT.O|O.IN.S,off-diagonal(ordered-pair),toe:forehead/O.IN.S|O.OUT.O,TOE > OP OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,O.IN.O,toe:forehead/O.OUT.O|O.IN.O,off-diagonal(ordered-pair),toe:forehead/O.IN.O|O.OUT.O,TOE > OP OUT [DEX] > OP IN [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,O.OUT.S,toe:forehead/O.OUT.O|O.OUT.S,off-diagonal(ordered-pair),toe:forehead/O.OUT.S|O.OUT.O,TOE > OP OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:forehead,toe,forehead,1,midline,O.OUT.O,O.OUT.O,toe:forehead/O.OUT.O|O.OUT.O,diagonal(repeated-dex),toe:forehead/O.OUT.O|O.OUT.O,TOE > OP OUT [DEX] > OP OUT [DEX] > FOREHEAD [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,S.IN.S,toe:neck/S.IN.S|S.IN.S,diagonal(repeated-dex),toe:neck/S.IN.S|S.IN.S,TOE > SAME IN [DEX] > SAME IN [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,S.IN.O,toe:neck/S.IN.S|S.IN.O,off-diagonal(ordered-pair),toe:neck/S.IN.O|S.IN.S,TOE > SAME IN [DEX] > SAME IN [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,S.OUT.S,toe:neck/S.IN.S|S.OUT.S,off-diagonal(ordered-pair),toe:neck/S.OUT.S|S.IN.S,TOE > SAME IN [DEX] > SAME OUT [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,S.OUT.O,toe:neck/S.IN.S|S.OUT.O,off-diagonal(ordered-pair),toe:neck/S.OUT.O|S.IN.S,TOE > SAME IN [DEX] > SAME OUT [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,O.IN.S,toe:neck/S.IN.S|O.IN.S,off-diagonal(ordered-pair),toe:neck/O.IN.S|S.IN.S,TOE > SAME IN [DEX] > OP IN [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,O.IN.O,toe:neck/S.IN.S|O.IN.O,off-diagonal(ordered-pair),toe:neck/O.IN.O|S.IN.S,TOE > SAME IN [DEX] > OP IN [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,O.OUT.S,toe:neck/S.IN.S|O.OUT.S,off-diagonal(ordered-pair),toe:neck/O.OUT.S|S.IN.S,TOE > SAME IN [DEX] > OP OUT [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.S,O.OUT.O,toe:neck/S.IN.S|O.OUT.O,off-diagonal(ordered-pair),toe:neck/O.OUT.O|S.IN.S,TOE > SAME IN [DEX] > OP OUT [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,S.IN.S,toe:neck/S.IN.O|S.IN.S,off-diagonal(ordered-pair),toe:neck/S.IN.S|S.IN.O,TOE > SAME IN [DEX] > SAME IN [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,S.IN.O,toe:neck/S.IN.O|S.IN.O,diagonal(repeated-dex),toe:neck/S.IN.O|S.IN.O,TOE > SAME IN [DEX] > SAME IN [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,S.OUT.S,toe:neck/S.IN.O|S.OUT.S,off-diagonal(ordered-pair),toe:neck/S.OUT.S|S.IN.O,TOE > SAME IN [DEX] > SAME OUT [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,S.OUT.O,toe:neck/S.IN.O|S.OUT.O,off-diagonal(ordered-pair),toe:neck/S.OUT.O|S.IN.O,TOE > SAME IN [DEX] > SAME OUT [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,O.IN.S,toe:neck/S.IN.O|O.IN.S,off-diagonal(ordered-pair),toe:neck/O.IN.S|S.IN.O,TOE > SAME IN [DEX] > OP IN [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,O.IN.O,toe:neck/S.IN.O|O.IN.O,off-diagonal(ordered-pair),toe:neck/O.IN.O|S.IN.O,TOE > SAME IN [DEX] > OP IN [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,O.OUT.S,toe:neck/S.IN.O|O.OUT.S,off-diagonal(ordered-pair),toe:neck/O.OUT.S|S.IN.O,TOE > SAME IN [DEX] > OP OUT [DEX] > NECK [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,toe:neck,toe,neck,1,midline,S.IN.O,O.OUT.O,toe:neck/S.IN.O|O.OUT.O,off-diagonal(ordered-pair),toe:neck/O.OUT.O|S.IN.O,TOE > SAME IN [DEX] > OP OUT [DEX] > NECK [DEL],3,artifact,unnamed,,midline landing has one central target; the opposite-side final copy is a grammar artifact
