dimension,base_formula,symbolic_formula,status,failure_class,reason
posture,CLIP > OP IN [DEX] > SAME TOE [DEL],CLIP > OP IN [DEX] > SAME TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP TOE [DEL],CLIP > OP IN [DEX] > OP TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME TOE [DEL],CLIP > OP OUT [DEX] > SAME TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP TOE [DEL],CLIP > OP OUT [DEX] > OP TOE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME INSIDE [DEL],CLIP > OP IN [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP INSIDE [DEL],CLIP > OP IN [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME INSIDE [DEL],CLIP > OP OUT [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP INSIDE [DEL],CLIP > OP OUT [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME OUTSIDE [DEL],CLIP > OP IN [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP OUTSIDE [DEL],CLIP > OP IN [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME OUTSIDE [DEL],CLIP > OP OUT [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP OUTSIDE [DEL],CLIP > OP OUT [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME KNEE [DEL],CLIP > OP IN [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP KNEE [DEL],CLIP > OP IN [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME KNEE [DEL],CLIP > OP OUT [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP KNEE [DEL],CLIP > OP OUT [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME SHOULDER [DEL],CLIP > OP IN [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP SHOULDER [DEL],CLIP > OP IN [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME SHOULDER [DEL],CLIP > OP OUT [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP SHOULDER [DEL],CLIP > OP OUT [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > HEAD [DEL],CLIP > OP IN [DEX] > HEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > HEAD [DEL],CLIP > OP OUT [DEX] > HEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > FOREHEAD [DEL],CLIP > OP IN [DEX] > FOREHEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > FOREHEAD [DEL],CLIP > OP OUT [DEX] > FOREHEAD [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > NECK [DEL],CLIP > OP IN [DEX] > NECK [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > NECK [DEL],CLIP > OP OUT [DEX] > NECK [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME CLIPPER [XBD] [DEL],CLIP > OP IN [DEX] > SAME CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP CLIPPER [XBD] [DEL],CLIP > OP IN [DEX] > OP CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME CLIPPER [XBD] [DEL],CLIP > OP OUT [DEX] > SAME CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP CLIPPER [XBD] [DEL],CLIP > OP OUT [DEX] > OP CLIPPER [XBD] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME HEEL [UNS] [DEL],CLIP > OP IN [DEX] > SAME HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP HEEL [UNS] [DEL],CLIP > OP IN [DEX] > OP HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME HEEL [UNS] [DEL],CLIP > OP OUT [DEX] > SAME HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP HEEL [UNS] [DEL],CLIP > OP OUT [DEX] > OP HEEL [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > SAME SOLE [UNS] [DEL],CLIP > OP IN [DEX] > SAME SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > OP SOLE [UNS] [DEL],CLIP > OP IN [DEX] > OP SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > SAME SOLE [UNS] [DEL],CLIP > OP OUT [DEX] > SAME SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > OP SOLE [UNS] [DEL],CLIP > OP OUT [DEX] > OP SOLE [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP IN [DEX] > CLOUD [UNS] [DEL],CLIP > OP IN [DEX] > CLOUD [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,CLIP > OP OUT [DEX] > CLOUD [UNS] [DEL],CLIP > OP OUT [DEX] > CLOUD [UNS] [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > SAME IN [DEX] > SAME INSIDE [DEL],INSIDE > SAME IN [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > SAME IN [DEX] > OP INSIDE [DEL],INSIDE > SAME IN [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > SAME OUT [DEX] > SAME INSIDE [DEL],INSIDE > SAME OUT [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > SAME OUT [DEX] > OP INSIDE [DEL],INSIDE > SAME OUT [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > OP IN [DEX] > SAME INSIDE [DEL],INSIDE > OP IN [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > OP IN [DEX] > OP INSIDE [DEL],INSIDE > OP IN [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > OP OUT [DEX] > SAME INSIDE [DEL],INSIDE > OP OUT [DEX] > SAME INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,INSIDE > OP OUT [DEX] > OP INSIDE [DEL],INSIDE > OP OUT [DEX] > OP INSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > SAME IN [DEX] > SAME OUTSIDE [DEL],OUTSIDE > SAME IN [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > SAME IN [DEX] > OP OUTSIDE [DEL],OUTSIDE > SAME IN [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > SAME OUT [DEX] > SAME OUTSIDE [DEL],OUTSIDE > SAME OUT [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > SAME OUT [DEX] > OP OUTSIDE [DEL],OUTSIDE > SAME OUT [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > OP IN [DEX] > SAME OUTSIDE [DEL],OUTSIDE > OP IN [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > OP IN [DEX] > OP OUTSIDE [DEL],OUTSIDE > OP IN [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > OP OUT [DEX] > SAME OUTSIDE [DEL],OUTSIDE > OP OUT [DEX] > SAME OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,OUTSIDE > OP OUT [DEX] > OP OUTSIDE [DEL],OUTSIDE > OP OUT [DEX] > OP OUTSIDE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > SAME IN [DEX] > SAME KNEE [DEL],KNEE > SAME IN [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > SAME IN [DEX] > OP KNEE [DEL],KNEE > SAME IN [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > SAME OUT [DEX] > SAME KNEE [DEL],KNEE > SAME OUT [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > SAME OUT [DEX] > OP KNEE [DEL],KNEE > SAME OUT [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > OP IN [DEX] > SAME KNEE [DEL],KNEE > OP IN [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > OP IN [DEX] > OP KNEE [DEL],KNEE > OP IN [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > OP OUT [DEX] > SAME KNEE [DEL],KNEE > OP OUT [DEX] > SAME KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,KNEE > OP OUT [DEX] > OP KNEE [DEL],KNEE > OP OUT [DEX] > OP KNEE [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > SAME IN [DEX] > SAME SHOULDER [DEL],SHOULDER > SAME IN [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > SAME IN [DEX] > OP SHOULDER [DEL],SHOULDER > SAME IN [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > SAME OUT [DEX] > SAME SHOULDER [DEL],SHOULDER > SAME OUT [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > SAME OUT [DEX] > OP SHOULDER [DEL],SHOULDER > SAME OUT [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > OP IN [DEX] > SAME SHOULDER [DEL],SHOULDER > OP IN [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > OP IN [DEX] > OP SHOULDER [DEL],SHOULDER > OP IN [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > OP OUT [DEX] > SAME SHOULDER [DEL],SHOULDER > OP OUT [DEX] > SAME SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
posture,SHOULDER > OP OUT [DEX] > OP SHOULDER [DEL],SHOULDER > OP OUT [DEX] > OP SHOULDER [DEL] {no-plant},failure,unresolved-posture,no-plant posture unresolved as scored event vs licensing parameter; ADD indeterminate
pogo,(set) POGO,POGO ??? +1,failure,missing-primitive,pogo adds a scored point with no dex/body/contact token; no v1.0 primitive can carry it; also an internal contradiction against ADD = scored-generator count
generic-set,SET > ...,SET > SAME IN [DEX] > SAME TOE [DEL],failure,unresolved-notation,generic SET names no entry surface; the launch contact(surface) is unbound; formula underspecified
simultaneity,A >> B,... > OP IN [DEX] >> OP IN [DEX] > ...,failure,unresolved-simultaneity,"the "">>"" layered-step operator scoring rule (independent vs one event) is undefined; not exercised at 0-1 dex, so carried into higher-dex generation unresolved"
standalone-xbody,CLIP > OP IN [DEX] > OP CLIP [XBD],CLIP > OP IN [DEX] > OP CLIP [XBD],clean,,"cross-body contact stands alone (grade 1, no delay); v1.0 split covers it cleanly; the delay-only cube under-generated this, so the grammar reaches further than the base pass showed"
