event_id,event_name,year,event_type,location,start_date,end_date,city,region,country,host_club,status,validation_status,num_placements,source_types,data_source
2019_worlds_warsaw,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,2019,worlds,"Warsaw, Masovian, Poland",2019-07-29,2019-08-03,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,216,MIRROR,POST1997
2019_copa_bobston_de,4ta Copa BoBston de Footbag 2019,2019,freestyle,"Medellín, Antioquia, Colombia",2019-03-30,2019-03-31,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,14,MIRROR,POST1997
2019_akisphere,Akisphere 2019,2019,net,"Montréal, Quebec, Canada",2019-07-05,2019-07-07,Montréal,Quebec,Canada,Aki Québec,completed,N/A,30,MIRROR,POST1997
2019_austrian_xmas,Austrian Footbag Championships + XMAS Jam 2019,2019,freestyle,"Vienna, Austria",2019-12-20,2019-12-20,Vienna,,Austria,Footbag-Vienna,completed,N/A,5,MIRROR,POST1997
2019_basque_bilbao_2,Basque Open Footbag Net Tournament (Doubles),2019,net,"Bilbao, Bizkaia, Spain",2019-11-24,2019-11-24,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2019_footbagjam_stara_zagora,Bulgarian Footbag Open Vol.2,2019,net,"Stara Zagora, Bulgaria",2019-09-21,2019-09-23,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,12,MIRROR,POST1997
2019_finnish,Footbag Finnish Open,2019,mixed,"Helsinki, Uusimaa, Finland",2019-12-29,2019-12-29,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,17,MIRROR,POST1997
2019_footbagjam_berlin,German Footbag Open 2019,2019,mixed,"Berlin, Germany",2019-10-12,2019-10-13,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,61,MIRROR,POST1997
2019_basque_bilbao,I. Basque Tournament of Footbag (Doubles),2019,net,"Bilbao, Bizkaia, Spain",2019-04-27,2019-05-04,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,3,MIRROR,POST1997
2019_basque_larrabetzu,I. Basque Tournament of Footbag Net (Individual),2019,net,"Larrabetzu, Bizkaia, Spain",2019-08-23,2019-08-24,Larrabetzu,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,9,MIRROR,POST1997
2019_ereaga_doubles,I. Ereaga Footbag Net Tournament (Doubles) 2019,2019,net,"Bilbao, Bizkaia, Spain",2019-07-28,2019-07-28,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2019_lakeerie,Lake Erie Footbag Tournament,2019,mixed,"Erie, Pennsylvania, United States",2019-06-08,2019-06-09,Erie,Pennsylvania,United States,FOOTBAG ERIE,completed,N/A,46,MIRROR,POST1997
2019_medejam_de,MedeJam de Footbag 2019,2019,mixed,"Medellín, Antioquia, Colombia",2019-12-28,2019-12-29,Medellín,Antioquia,Colombia,,completed,N/A,17,MIRROR,POST1997
2019_mud_belt_memphis,Mud Belt Presented by Memphis Footworks,2019,net,"Memphis, Tennessee, United States",2019-06-22,2019-06-23,Memphis,Tennessee,United States,Memphis Footworks,completed,N/A,5,MIRROR,POST1997
2019_de_france,Open de France 2019,2019,net,"Nantes, Pays de la Loire, France",2019-05-25,2019-05-26,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,21,MIRROR,POST1997
2019_rnh_contest,RNH Contest 2019,2019,net,"Paris, Île-de-France, France",2019-03-24,2019-03-24,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,9,MIRROR,POST1997
2019_rnh_anniversary,RNH Footbag 20th Anniversary,2019,net,"Paris, Île-de-France, France",2019-11-16,2019-11-17,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,16,MIRROR,POST1997
2019_usopen_boston,US Open Footbag Championships 2019,2019,mixed,"Boston, Massachusetts, United States",2019-08-16,2019-08-18,Boston,Massachusetts,United States,Boston Shred Crew,completed,N/A,46,MIRROR,POST1997
2019_xix_polish_krakow,XIX Polish Footbag Championships - Krakow 2019,2019,mixed,"Kraków, Lesser Poland, Poland",2019-11-23,2019-11-24,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,68,MIRROR,POST1997
2020_eastregion,38th Annual East Coast Footbag Championships,2020,mixed,"Doylesburg, Pennsylvania, United States",2020-09-12,2020-09-13,Doylesburg,Pennsylvania,United States,New York Footbag Association,completed,N/A,19,MIRROR,POST1997
2020_akisphere,Akisphere 2020,2020,net,"Montreal, Quebec, Canada",2020-07-10,2020-07-12,Montreal,Quebec,Canada,Aki Québec,completed,N/A,21,MIRROR,POST1997
2020_bulgarian,Bulgarian Footbag Championships 2020,2020,net,"Stara Zagora, Bulgaria",2020-06-20,2020-06-22,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,6,MIRROR,POST1997
2020_czech,Czech Footbag Championships,2020,net,"Hradec Králové, Czech Republic",2020-08-08,2020-08-08,Hradec Králové,,Czech Republic,Hradec Králové Footbag Club,completed,N/A,12,MIRROR,POST1997
2020_bilbao_doubles,I.Bilbao Tournament (Doubles - Net),2020,net,"Bilbao, Bizkaia, Spain",2020-06-28,2020-06-28,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2020_basque_bilbao,II. Basque Tournament of Footbag Net (Individual),2020,net,"Bilbao, Bizkaia, Spain",2020-08-30,2020-08-30,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,7,MIRROR,POST1997
2020_basque_bilbao_2,II.Basque Tournament of Footbag (Net - Individual),2020,net,"Bilbao, Bizkaia, Spain",2020-03-15,2020-03-15,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,3,MIRROR,POST1997
2020_xx_polish_warsaw,XX Polish Footbag Championships - Warsaw 2020,2020,mixed,"Warsaw, Masovian, Poland",2020-11-14,2020-11-15,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,39,MIRROR,POST1997
2021_worlds_online,2021 IFPA Online World Footbag Freestyle Championships,2021,freestyle,"Online, Global, Global",2021-08-01,2021-08-25,Online,Global,Global,Madrid Footbag Club,completed,N/A,26,MIRROR,POST1997
2021_eurochamp_krakow,21st IFPA European Footbag Net Championships,2021,net,"Kraków, Lesser Poland, Poland",2021-08-20,2021-08-22,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,32,MIRROR,POST1997
2021_finnish,24th Annual Footbag Finnish Open,2021,net,"Helsinki, Uusimaa, Finland",2021-12-11,2021-12-11,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,9,MIRROR,POST1997
2021_eastregion,39th Annual East Coast Footbag Championships,2021,freestyle,"Doylesburg, Pennsylvania, United States",2021-08-28,2021-08-29,Doylesburg,Pennsylvania,United States,New York Footbag Association,completed,N/A,11,MIRROR,POST1997
2021_akisphere,Akisphere 2021,2021,net,"Montreal, Quebec, Canada",2021-07-09,2021-07-11,Montreal,Quebec,Canada,Aki Québec,completed,N/A,26,MIRROR,POST1997
2021_footbagjam,Bulgarian Footbag Open 2021,2021,net,"Stara Zagora, Bulgaria",2021-05-22,2021-05-24,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,8,MIRROR,POST1997
2021_czech,Czech Footbag Net Championships,2021,net,"Hradec Králové, Czech Republic",2021-06-12,2021-06-12,Hradec Králové,,Czech Republic,Hradec Králové Footbag Club,completed,N/A,10,MIRROR,POST1997
2021_basque_bilbao_3,II.Basque Open Footbag Net Tournament (Doubles),2021,net,"Bilbao, Bizkaia, Spain",2021-10-23,2021-10-23,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2021_basque_bilbao,III.Basque Tournament of Footba Net (Individual),2021,net,"Bilbao, Bizkaia, Spain",2021-04-09,2021-04-09,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,5,MIRROR,POST1997
2021_refaski,Refaski Cup 2021,2021,net,"Tábor, South Bohemian, Czech Republic",2021-11-06,2021-11-06,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,completed,N/A,10,MIRROR,POST1997
2021_xxi_polish_warsaw,XXI Polish Footbag Championships - Warsaw 2021,2021,mixed,"Warsaw, Masovian, Poland",2021-11-27,2021-11-28,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,34,MIRROR,POST1997
2022_eurochamp_jaworzno,22nd Annual IFPA European Footbag Championships,2022,net,"Jaworzno, Silesian, Poland",2022-07-22,2022-07-24,Jaworzno,Silesian,Poland,Jaworzno Footbag Club,completed,N/A,49,MIRROR,POST1997
2022_eastregion,40th Annual East Coast Footbag Championships,2022,mixed,"Camp Doylesburg, Pennsylvania, United States",2022-09-24,2022-09-25,Camp Doylesburg,Pennsylvania,United States,New York Footbag Association,completed,N/A,16,MIRROR,POST1997
2022_worlds_krakow,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022,worlds,"Kraków, Lesser Poland, Poland",2022-07-27,2022-07-31,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,117,MIRROR,POST1997
2022_akisphere,Akisphere 2022,2022,net,"Montreal, Quebec, Canada",2022-07-08,2022-07-10,Montreal,Quebec,Canada,Aki Québec,completed,N/A,18,MIRROR,POST1997
2022_cracow_3,Cracow Net Jam 3,2022,net,"Kraków, Lesser Poland, Poland",2022-02-26,2022-02-27,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,9,MIRROR,POST1997
2022_czech,Czech Footbag Championships 2022,2022,net,"Hradec Králové, Czech Republic",2022-05-21,2022-05-21,Hradec Králové,,Czech Republic,Hradec Králové Footbag Club,completed,N/A,7,MIRROR,POST1997
2022_basque_bilbao_2,I. Elorrieta Tournament of Footbag Net (Basque Country),2022,net,"Bilbao, Bizkaia, Spain",2022-05-27,2022-05-27,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2022_ereaga,II. Ereaga Tournament of Footbag Net,2022,net,"Bilbao, Bizkaia, Spain",2022-07-11,2022-07-11,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2022_basque_bilbao_3,III.Basque Tournament of Footbag Net (Doubles),2022,net,"Bilbao, Bizkaia, Spain",2022-11-27,2022-11-27,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2022_basque_bilbao,IV.Basque Tournament of Footbag Net (Individual),2022,net,"Bilbao, Bizkaia, Spain",2022-02-24,2022-02-24,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,5,MIRROR,POST1997
2022_de_france_de,Open de France de Footbag 2022,2022,net,"Nantes, Pays de la Loire, France",2022-09-24,2022-09-25,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,25,MIRROR,POST1997
2022_refaski,Refaski Cup 2022,2022,net,"Tábor, South Bohemian, Czech Republic",2022-11-26,2022-11-26,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,completed,N/A,12,MIRROR,POST1997
2022_footbagjam,Swiss Footbag Open 2022,2022,mixed,"Lausanne, Vaud, Switzerland",2022-10-29,2022-10-30,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,30,MIRROR,POST1997
2022_xxii_polish_warsaw,XXII Polish Footbag Championships - Warsaw 2022,2022,mixed,"Warsaw, Masovian, Poland",2022-12-10,2022-12-11,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,42,MIRROR,POST1997
2023_bembel,13th Bembel Cup 2023,2023,net,"Frankfurt, Hesse, Germany",2023-05-27,2023-05-28,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,11,MIRROR,POST1997
2023_usopen_erie,2023 US Open,2023,mixed,"Erie, Pennsylvania, United States",2023-06-09,2023-06-11,Erie,Pennsylvania,United States,FOOTBAG ERIE,completed,N/A,30,MIRROR,POST1997
2023_eurochamp_krakow,23rd IFPA European Footbag Championships 2023,2023,freestyle,"Kraków, Lesser Poland, Poland",2023-12-15,2023-12-17,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,81,MIRROR,POST1997
2023_eastregion,41st Annual East Coast Footbag Championships,2023,mixed,"Brooklyn, New York, United States",2023-08-26,2023-08-27,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,17,MIRROR,POST1997
2023_worlds_medellin,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,2023,worlds,"Medellín, Antioquia, Colombia",2023-07-26,2023-07-30,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,137,MIRROR,POST1997
2023_suramericano,8vo Suramericano Footbag Net 2023,2023,net,"Caracas, Miranda, Venezuela",2023-12-08,2023-12-10,Caracas,Miranda,Venezuela,sole push,completed,N/A,50,MIRROR,POST1997
2023_akisphere,Akisphere,2023,net,"Montreal, Quebec, Canada",2023-07-07,2023-07-09,Montreal,Quebec,Canada,Aki Québec,completed,N/A,27,MIRROR,POST1997
2023_bulgarian,Bulgarian Footbag Championships,2023,net,"Stara Zagora, Bulgaria",2023-09-22,2023-09-24,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,6,MIRROR,POST1997
2023_footbagjam_stara_zagora,Bulgarian Footbag Open 2023,2023,net,"Stara Zagora, Bulgaria",2023-04-29,2023-04-30,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,10,MIRROR,POST1997
2023_czech,Czech Footbag Championships 2023,2023,net,"Nová Bystřice, South Bohemian, Czech Republic",2023-10-14,2023-10-14,Nová Bystřice,South Bohemian,Czech Republic,Hradec Kralove Footbag Club,completed,N/A,10,MIRROR,POST1997
2023_footbagjam_helsinki,Finnish Footbag Open 2023,2023,net,"Helsinki, Uusimaa, Finland",2023-12-09,2023-12-09,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,11,MIRROR,POST1997
2023_footbagjam_berlin,German Footbag Open 2023,2023,mixed,"Berlin, Germany",2023-11-11,2023-11-12,Berlin,,Germany,FC Footstar Berlin e.V.,completed,N/A,26,MIRROR,POST1997
2023_basque_bilbao,IV.Basque Tournament of Footbag Net (Doubles),2023,net,"Bilbao, Bizkaia, Spain",2023-08-01,2023-08-01,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,3,MIRROR,POST1997
2023_refaski_aneb_jindra,Refaski Cup 2023 aneb JINDRA Kicks with us,2023,net,"Tábor, South Bohemian, Czech Republic",2023-12-02,2023-12-02,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,completed,N/A,12,MIRROR,POST1997
2023_basque_bilbao_2,V. Basque Tournament of Footbag Net (Individual),2023,net,"Bilbao, Bizkaia, Spain",2023-02-25,2023-02-25,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,12,MIRROR,POST1997
2023_xxiii_polish_warsaw,XXIII Polish Footbag Championships - Warsaw 2023,2023,mixed,"Warsaw, Masovian, Poland",2023-10-28,2023-10-29,Warsaw,Masovian,Poland,WSF Warsaw Footbag Association,completed,N/A,56,MIRROR,POST1997
2024_bembel_a_with,14th Bembel Cup 2024 - a jam with friends,2024,net,"Frankfurt, Hesse, Germany",2024-05-25,2024-05-26,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,12,MIRROR,POST1997
2024_1era_copa_altos,1era Copa Footbag Net - Altos Mirandinos,2024,net,"Caracas, Miranda, Venezuela",2024-05-25,2024-05-26,Caracas,Miranda,Venezuela,San Antonio Footbag Club,completed,N/A,25,MIRROR,POST1997
2024_eurochamp_stara_zagora,24th IFPA European Footbag Championships,2024,net,"Stara Zagora, Bulgaria",2024-06-27,2024-06-30,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,21,MIRROR,POST1997
2024_polish_krakow,24th Polish Footbag Championships - Krakow 2024,2024,freestyle,"Kraków, Lesser Poland, Poland",2024-10-19,2024-10-20,Kraków,Lesser Poland,Poland,Maniac Footbag Team,completed,N/A,60,MIRROR,POST1997
2024_eastregion,42nd Annual East Coast Footbag Championships,2024,mixed,"Brooklyn, New York, United States",2024-08-24,2024-08-25,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,18,MIRROR,POST1997
2024_worlds_montreal,43rd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2024,2024,worlds,"Montreal, Quebec, Canada",2024-07-29,2024-08-03,Montreal,Quebec,Canada,Aki Québec,completed,N/A,143,MIRROR,POST1997
2024_copa_bobston_de,5ta Copa Bobston de Footbag Net,2024,net,"Medellín, Antioquia, Colombia",2024-11-30,2024-12-01,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,11,MIRROR,POST1997
2024_akisphere,Akisphere 2024,2024,net,"Montreal, Quebec, Canada",2024-07-12,2024-07-14,Montreal,Quebec,Canada,Aki Québec,completed,N/A,31,MIRROR,POST1997
2024_footbagjam_stara_zagora,Bulgarian Footbag Open 2024,2024,net,"Stara Zagora, Bulgaria",2024-05-10,2024-05-12,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,8,MIRROR,POST1997
2024_czech_champioships,Czech Footbag champioships 2024,2024,net,"Nová Bystřice, South Bohemian, Czech Republic",2024-08-03,2024-08-03,Nová Bystřice,South Bohemian,Czech Republic,Hradec Králové Footbag Club,completed,N/A,9,MIRROR,POST1997
2024_santutxu,I. Santutxu Tournament of Footbag (Net),2024,net,"Bilbao, Bizkaia, Spain",2024-10-08,2024-10-08,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,4,MIRROR,POST1997
2024_memorial_jindra_smoly,Memorial Jindra Smoly - Refaski Cup 10,2024,net,"Tábor, South Bohemian, Czech Republic",2024-11-30,2024-11-30,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,completed,N/A,7,MIRROR,POST1997
2024_de_france_de,Open de France de Footbag 2024,2024,net,"Nantes, Loire-Atlantique, France",2024-05-04,2024-05-05,Nantes,Loire-Atlantique,France,Carnabal Footbag,completed,N/A,18,MIRROR,POST1997
2024_rnh_contest,RNH Contest 2024,2024,net,"Paris, Île-de-France, France",2024-09-28,2024-09-29,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,21,MIRROR,POST1997
2024_segunda_copa_perpetual,Segunda 'Copa Perpetual Flame',2024,net,"Caracas, Capital District, Venezuela",2024-12-15,2024-12-15,Caracas,Capital District,Venezuela,Footbag Net Caracas,completed,N/A,8,MIRROR,POST1997
2024_footbagjam_lausanne,Swiss Footbag Open 2024,2024,net,"Lausanne, Vaud, Switzerland",2024-10-26,2024-10-27,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,26,MIRROR,POST1997
2024_basque_bilbao_2,V.Basque Tournament of Footbag Net (Doubles),2024,net,"Bilbao, Bizkaia, Spain",2024-07-25,2024-07-25,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,3,MIRROR,POST1997
2024_basque_bilbao,VI. Basque Tournament of Footbag Net (Individual),2024,net,"Bilbao, Bizkaia, Spain",2024-01-11,2024-01-11,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,6,MIRROR,POST1997
2025_eurochamp_frankfurt,25th IFPA European Footbag Championships 2025,2025,freestyle,"Frankfurt, Hesse, Germany",2025-06-06,2025-06-08,Frankfurt,Hesse,Germany,SG Frankfurt Footbag e.V.,completed,N/A,59,MIRROR,POST1997
2025_polish_jaworzno,25th Polish Footbag Championships - Jaworzno 2025,2025,mixed,"Jaworzno, Silesian, Poland",2025-09-13,2025-09-14,Jaworzno,Silesian,Poland,Jaworzno Footbag Club,completed,N/A,75,MIRROR,POST1997
2025_eastregion,43rd Annual East Coast Footbag Championships,2025,mixed,"Brooklyn, New York, United States",2025-08-23,2025-08-24,Brooklyn,New York,United States,New York Footbag Association,completed,N/A,28,MIRROR,POST1997
2025_worlds_nantes,44th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2025,2025,worlds,"Nantes, Pays de la Loire, France",2025-08-04,2025-08-09,Nantes,Pays de la Loire,France,Carnabal Footbag,completed,N/A,192,MIRROR,POST1997
2025_copa_bobston_de,6a Copa Bobston de Footbag,2025,net,"Medellín, Antioquia, Colombia",2025-11-29,2025-11-30,Medellín,Antioquia,Colombia,Footbag Medellin,completed,N/A,8,MIRROR,POST1997
2025_akisphere,Akisphere 2025,2025,net,"Montreal, Quebec, Canada",2025-07-04,2025-07-06,Montreal,Quebec,Canada,Aki Québec,completed,N/A,22,MIRROR,POST1997
2025_bulgarian,Bulgarian Footbag Championships 2025,2025,net,"Stara Zagora, Bulgaria",2025-09-20,2025-09-21,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,16,MIRROR,POST1997
2025_footbagjam_stara_zagora,Bulgarian Footbag Open 2025,2025,net,"Stara Zagora, Bulgaria",2025-05-02,2025-05-04,Stara Zagora,,Bulgaria,Urban Komba,completed,N/A,12,MIRROR,POST1997
2025_czech_champioships,Czech Footbag champioships 2025,2025,net,"Nová Bystřice, South Bohemian, Czech Republic",2025-05-03,2025-05-03,Nová Bystřice,South Bohemian,Czech Republic,Hradec Králové Footbag Club,completed,N/A,8,MIRROR,POST1997
2025_finnish_helsinki_3,Footbag Finnish Open,2025,mixed,"Helsinki, Uusimaa, Finland",2025-11-29,2025-11-30,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,29,MIRROR,POST1997
2025_finnish_helsinki_2,Footbag Finnish Open 2024,2025,net,"Helsinki, Uusimaa, Finland",2025-01-11,2025-01-11,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,5,MIRROR,POST1997
2025_finnish_helsinki,Footbag Finnish Open 2024 - Singles Net,2025,net,"Helsinki, Uusimaa, Finland",2025-04-26,2025-04-26,Helsinki,Uusimaa,Finland,Suomen Footbag Liitto ry. (Finnish Footbag Association),completed,N/A,6,MIRROR,POST1997
2025_bilbao_individual,II.Bilbao Tournament of Footbag (Individual),2025,net,"Bilbao, Bizkaia, Spain",2025-12-13,2025-12-13,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,5,MIRROR,POST1997
2025_memorial_jindry_smoly,Memorial Jindry Smoly-Refaski cup 11,2025,net,"Tábor, South Bohemian, Czech Republic",2025-11-29,2025-11-29,Tábor,South Bohemian,Czech Republic,SK FOOTBAG TÁBOR,completed,N/A,3,MIRROR,POST1997
2025_rnh_contest,RNH Contest 2025,2025,net,"Paris, Île-de-France, France",2025-09-27,2025-09-28,Paris,Île-de-France,France,Rien N'est Hacky - RNH Footbag,completed,N/A,21,MIRROR,POST1997
2025_footbagjam_lausanne,Swiss Footbag Open 2025,2025,net,"Lausanne, Vaud, Switzerland",2025-10-25,2025-10-26,Lausanne,Vaud,Switzerland,Les Pieds à Gilles,completed,N/A,40,MIRROR,POST1997
2025_usopen_west_linn,US Open Footbag Championships,2025,mixed,"West Linn, Oregon, United States",2025-06-14,2025-06-15,West Linn,Oregon,United States,,completed,N/A,60,MIRROR,POST1997
2025_basque_bilbao_2,VI. Basque Tournament of Footbag Net (Doubles),2025,net,"Bilbao, Bizkaia, Spain",2025-07-15,2025-07-15,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,3,MIRROR,POST1997
2025_basque_bilbao,VII.Basque Tournament of Footbag Net (Individual),2025,net,"Bilbao, Bizkaia, Spain",2025-04-01,2025-04-05,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,7,MIRROR,POST1997
2026_basque,VIII.Basque Tournament of Footbag Net (Individual),2026,net,"Bilbao, Bizkaia, Spain",2026-02-13,2026-02-13,Bilbao,Bizkaia,Spain,Bilbao Footbag Club,completed,N/A,5,MIRROR,POST1997
2002_montreal_hivernal,2002 Windchill (L'Hivernal),2002,net,"Montreal, Quebec, Canada",2002-04-06,2002-04-07,Montreal,Quebec,Canada,Cégep du Vieux-Montréal,completed,N/A,23,MIRROR,POST1997
2002_montreal_international,2002 Montreal International Footbag Championships,2002,net,"Montreal, Quebec, Canada",2002-07-21,2002-07-21,Montreal,Quebec,Canada,,completed,N/A,16,MIRROR,POST1997
